ClienteID;Edad;GeneroID;Ingresos;FrecuenciaID;Frecuencia;TiposCocinaID;TiposCocina;MomentoDelDiaID;MomentoDelDia;CantidadPorGrupo;OcasionID;Ocasión;Fidelidad;Fecha;GastoProm;InTakeAwayID;ReservaOnline;DeliveryOrden;TiempoEspera;RatingServicio;RatingComida;RatingAmbiente;RatingAlto
855;46;0;122931;3;Daily;0;American;1;Lunch;9;2;Celebration;1;28/7/2023;112;0;0;0;7;2;2;5;0
856;26;1;149692;2;Weekly;3;Mexican;2;Dinner;5;1;Casual;1;28/7/2023;110;1;0;0;46;5;2;1;0
857;69;1;49875;3;Daily;3;Mexican;1;Lunch;9;2;Celebration;1;28/7/2023;148;1;1;1;44;3;3;2;0
858;46;1;141448;1;Monthly;0;American;1;Lunch;8;2;Celebration;1;28/7/2023;69;1;0;0;11;2;2;1;0
859;24;0;37896;2;Weekly;3;Mexican;2;Dinner;2;1;Casual;1;28/7/2023;93;1;0;0;16;3;4;5;0
860;54;1;85775;2;Weekly;3;Mexican;2;Dinner;6;1;Casual;0;28/7/2023;111;1;0;0;25;2;5;1;0
861;39;1;105672;2;Weekly;0;American;0;Breakfast;9;1;Casual;1;28/7/2023;108;1;0;0;28;5;5;4;1
862;40;0;149875;2;Weekly;1;Indian;1;Lunch;8;2;Celebration;0;28/7/2023;116;1;1;1;36;3;4;3;0
863;65;0;143137;1;Monthly;2;Chinese;0;Breakfast;8;2;Celebration;1;28/7/2023;178;0;0;1;57;5;5;1;0
864;54;1;22033;0;Rarely;4;Italian;2;Dinner;7;0;Business;0;28/7/2023;55;1;0;0;1;4;4;4;0
865;61;0;21255;2;Weekly;1;Indian;0;Breakfast;7;2;Celebration;1;28/7/2023;185;1;1;1;57;3;2;5;0
866;18;1;103045;0;Rarely;3;Mexican;2;Dinner;1;2;Celebration;0;28/7/2023;103;1;0;0;59;3;1;1;0
867;69;0;24091;0;Rarely;3;Mexican;1;Lunch;5;0;Business;1;28/7/2023;142;0;0;1;7;1;3;2;0
868;44;0;81973;1;Monthly;0;American;2;Dinner;4;0;Business;0;28/7/2023;43;0;1;0;21;5;4;3;0
869;57;0;115715;1;Monthly;2;Chinese;2;Dinner;1;0;Business;1;28/7/2023;61;1;0;1;5;2;1;5;0
870;33;0;142639;2;Weekly;2;Chinese;2;Dinner;8;1;Casual;0;28/7/2023;13;0;0;0;11;3;2;1;0
871;39;1;108463;1;Monthly;3;Mexican;1;Lunch;9;0;Business;1;28/7/2023;145;1;0;0;21;3;4;2;0
872;68;1;119506;2;Weekly;4;Italian;1;Lunch;7;1;Casual;1;28/7/2023;144;1;0;1;59;2;4;3;0
873;28;1;125658;0;Rarely;0;American;2;Dinner;4;0;Business;1;28/7/2023;63;0;0;0;58;3;5;2;0
874;35;1;111925;2;Weekly;4;Italian;0;Breakfast;3;0;Business;0;29/7/2023;101;0;1;1;55;5;3;1;0
875;32;1;135133;1;Monthly;2;Chinese;0;Breakfast;2;1;Casual;0;29/7/2023;43;1;1;1;39;5;2;5;0
876;60;1;36751;0;Rarely;3;Mexican;1;Lunch;5;2;Celebration;1;29/7/2023;60;0;0;0;58;3;1;4;0
877;65;0;141511;2;Weekly;1;Indian;1;Lunch;2;0;Business;1;29/7/2023;29;1;0;0;1;2;1;4;0
878;24;1;107139;2;Weekly;4;Italian;2;Dinner;8;2;Celebration;0;29/7/2023;90;0;0;1;50;1;2;5;0
879;51;0;89971;3;Daily;4;Italian;2;Dinner;5;1;Casual;1;29/7/2023;55;0;0;0;43;3;4;3;0
880;25;0;34376;3;Daily;1;Indian;0;Breakfast;1;2;Celebration;1;29/7/2023;184;0;0;0;58;4;1;1;0
881;66;1;31297;1;Monthly;2;Chinese;2;Dinner;3;2;Celebration;1;29/7/2023;94;0;0;1;54;2;5;2;0
882;23;1;95587;2;Weekly;3;Mexican;0;Breakfast;9;0;Business;1;29/7/2023;95;0;1;1;16;5;5;1;1
883;61;0;130832;2;Weekly;3;Mexican;1;Lunch;8;1;Casual;1;29/7/2023;92;1;0;0;42;4;2;5;0
884;64;0;25500;2;Weekly;0;American;0;Breakfast;8;0;Business;0;29/7/2023;198;0;1;0;53;5;1;1;0
885;56;0;149720;2;Weekly;2;Chinese;2;Dinner;9;0;Business;0;29/7/2023;52;0;0;1;2;2;4;1;0
886;55;0;22297;2;Weekly;0;American;0;Breakfast;7;1;Casual;0;29/7/2023;115;0;0;0;45;2;1;4;0
887;23;0;78962;3;Daily;2;Chinese;1;Lunch;1;2;Celebration;0;29/7/2023;168;0;1;1;3;2;1;1;0
888;21;1;68501;2;Weekly;3;Mexican;0;Breakfast;3;2;Celebration;0;29/7/2023;47;1;1;0;28;4;5;1;1
889;44;0;28582;2;Weekly;0;American;2;Dinner;7;1;Casual;0;29/7/2023;64;1;1;1;26;2;4;4;0
890;18;0;133720;1;Monthly;3;Mexican;1;Lunch;1;1;Casual;0;29/7/2023;48;0;0;1;12;1;3;3;0
891;19;1;113705;2;Weekly;1;Indian;0;Breakfast;6;0;Business;0;29/7/2023;53;1;1;0;21;5;3;1;0
892;43;1;38899;2;Weekly;0;American;0;Breakfast;3;0;Business;1;29/7/2023;111;1;1;1;42;4;1;1;0
893;25;1;112619;2;Weekly;0;American;0;Breakfast;6;1;Casual;0;29/7/2023;149;1;0;0;28;4;4;5;0
894;61;1;68472;2;Weekly;1;Indian;2;Dinner;5;2;Celebration;0;29/7/2023;118;0;0;0;10;5;3;3;0
895;63;0;136199;2;Weekly;4;Italian;2;Dinner;6;1;Casual;1;29/7/2023;175;0;0;0;26;3;5;4;0
896;38;0;98194;2;Weekly;3;Mexican;0;Breakfast;4;1;Casual;1;29/7/2023;60;1;0;1;12;1;4;3;1
897;56;1;144894;2;Weekly;2;Chinese;0;Breakfast;9;0;Business;1;29/7/2023;32;0;0;1;10;5;5;4;0
898;21;1;136315;0;Rarely;3;Mexican;0;Breakfast;6;2;Celebration;0;29/7/2023;61;0;0;1;26;5;5;4;0
899;23;0;21547;2;Weekly;0;American;2;Dinner;5;0;Business;0;29/7/2023;110;1;0;1;42;5;2;3;0
900;43;0;139813;2;Weekly;4;Italian;2;Dinner;3;2;Celebration;0;29/7/2023;132;1;1;1;4;2;2;2;1
901;54;0;103833;1;Monthly;2;Chinese;2;Dinner;4;0;Business;0;29/7/2023;186;0;1;0;32;3;5;1;0
902;19;1;27363;2;Weekly;2;Chinese;1;Lunch;7;0;Business;0;29/7/2023;93;0;0;0;44;1;4;3;0
903;21;1;118917;0;Rarely;1;Indian;0;Breakfast;6;0;Business;1;29/7/2023;39;1;0;1;31;3;5;5;0
904;39;0;131429;2;Weekly;2;Chinese;0;Breakfast;7;2;Celebration;0;29/7/2023;72;0;0;1;44;3;2;4;0
905;45;1;45842;1;Monthly;4;Italian;0;Breakfast;7;2;Celebration;1;29/7/2023;14;0;1;1;8;1;3;4;0
906;59;0;72005;0;Rarely;4;Italian;0;Breakfast;2;2;Celebration;0;29/7/2023;93;0;0;1;0;3;2;2;0
907;53;0;48397;2;Weekly;1;Indian;2;Dinner;8;2;Celebration;1;30/7/2023;122;0;0;0;5;4;2;2;0
908;18;1;64494;2;Weekly;2;Chinese;1;Lunch;9;1;Casual;1;30/7/2023;143;0;0;1;53;4;3;1;0
909;59;1;109679;2;Weekly;0;American;2;Dinner;8;2;Celebration;1;30/7/2023;57;0;1;1;15;2;3;3;0
910;69;0;29690;1;Monthly;2;Chinese;0;Breakfast;1;1;Casual;0;30/7/2023;32;1;1;0;54;4;4;2;0
911;45;1;75974;3;Daily;4;Italian;2;Dinner;2;2;Celebration;1;30/7/2023;161;1;0;1;48;5;1;5;1
912;31;0;61048;2;Weekly;1;Indian;0;Breakfast;3;2;Celebration;1;30/7/2023;154;0;0;0;50;5;5;2;0
913;66;1;104867;2;Weekly;3;Mexican;2;Dinner;3;1;Casual;1;30/7/2023;96;0;1;0;45;4;4;2;0
914;33;0;143546;0;Rarely;4;Italian;2;Dinner;5;2;Celebration;0;30/7/2023;148;0;0;1;12;5;1;4;0
915;63;0;35533;0;Rarely;2;Chinese;1;Lunch;2;1;Casual;1;30/7/2023;162;1;0;1;49;4;2;3;0
916;24;1;21776;2;Weekly;2;Chinese;0;Breakfast;8;2;Celebration;0;30/7/2023;121;1;0;0;38;2;1;5;0
917;19;1;58718;2;Weekly;1;Indian;1;Lunch;9;2;Celebration;0;30/7/2023;135;0;1;0;2;5;4;1;0
918;27;0;76018;1;Monthly;1;Indian;1;Lunch;2;2;Celebration;0;30/7/2023;111;1;0;1;31;2;2;1;0
919;38;1;140359;2;Weekly;2;Chinese;0;Breakfast;5;1;Casual;0;30/7/2023;84;0;0;0;41;3;4;2;0
920;59;0;57770;3;Daily;1;Indian;2;Dinner;2;1;Casual;0;30/7/2023;12;0;1;1;49;1;3;4;0
921;56;0;147065;0;Rarely;0;American;1;Lunch;5;1;Casual;0;30/7/2023;100;0;0;0;14;5;2;4;0
922;41;1;55059;1;Monthly;1;Indian;1;Lunch;6;1;Casual;0;30/7/2023;115;1;0;0;32;3;5;1;0
923;39;0;28573;1;Monthly;3;Mexican;0;Breakfast;8;0;Business;1;30/7/2023;59;1;1;0;13;4;3;4;0
924;56;0;64383;1;Monthly;2;Chinese;0;Breakfast;6;2;Celebration;0;30/7/2023;65;0;1;0;59;1;1;5;0
925;57;0;34584;3;Daily;4;Italian;0;Breakfast;5;1;Casual;1;30/7/2023;127;0;1;0;25;1;1;5;0
926;43;1;122235;1;Monthly;1;Indian;2;Dinner;1;1;Casual;0;30/7/2023;39;1;0;1;53;1;1;2;0
927;66;1;85042;1;Monthly;4;Italian;1;Lunch;7;2;Celebration;1;30/7/2023;76;1;0;1;8;2;5;2;0
928;28;0;111852;3;Daily;3;Mexican;0;Breakfast;3;2;Celebration;1;30/7/2023;29;0;0;0;50;5;3;5;0
929;32;1;143434;3;Daily;2;Chinese;0;Breakfast;8;2;Celebration;0;30/7/2023;183;0;0;0;35;4;4;5;0
930;21;1;143366;2;Weekly;2;Chinese;2;Dinner;3;1;Casual;1;30/7/2023;171;0;0;1;34;3;2;1;0
931;32;1;102527;2;Weekly;3;Mexican;1;Lunch;3;2;Celebration;0;30/7/2023;119;0;0;0;47;3;3;5;0
932;42;1;95678;2;Weekly;0;American;0;Breakfast;9;1;Casual;0;30/7/2023;86;1;1;0;55;3;4;1;0
933;56;1;87771;0;Rarely;2;Chinese;1;Lunch;2;2;Celebration;0;30/7/2023;31;0;0;0;21;1;2;5;0
934;26;0;128626;3;Daily;3;Mexican;1;Lunch;9;2;Celebration;1;30/7/2023;123;0;1;0;30;2;3;2;0
935;67;1;146922;2;Weekly;1;Indian;0;Breakfast;6;2;Celebration;0;30/7/2023;102;1;1;0;23;2;1;5;0
936;65;1;141793;1;Monthly;3;Mexican;0;Breakfast;5;2;Celebration;0;30/7/2023;127;0;0;0;43;3;4;4;0
937;28;1;39440;3;Daily;3;Mexican;0;Breakfast;1;1;Casual;1;30/7/2023;46;1;1;1;3;3;5;4;1
938;64;1;99384;1;Monthly;4;Italian;0;Breakfast;4;0;Business;0;30/7/2023;131;0;0;0;48;5;3;1;0
939;42;0;107593;2;Weekly;3;Mexican;1;Lunch;7;0;Business;1;30/7/2023;60;1;1;1;36;2;4;2;0
940;32;0;24011;0;Rarely;3;Mexican;2;Dinner;6;0;Business;1;30/7/2023;76;1;0;1;40;2;5;2;0
941;50;1;44428;0;Rarely;2;Chinese;1;Lunch;4;0;Business;1;30/7/2023;188;0;0;1;4;1;2;5;0
942;45;1;96495;0;Rarely;2;Chinese;1;Lunch;5;0;Business;0;30/7/2023;29;1;1;0;10;5;5;3;0
943;33;0;116304;0;Rarely;2;Chinese;1;Lunch;9;1;Casual;0;30/7/2023;157;1;0;0;18;3;5;1;0
944;28;0;109177;0;Rarely;3;Mexican;2;Dinner;2;1;Casual;0;30/7/2023;135;1;0;1;8;4;3;1;0
945;56;0;135985;2;Weekly;0;American;1;Lunch;6;0;Business;1;30/7/2023;145;0;0;0;56;1;1;5;0
946;26;0;147643;2;Weekly;2;Chinese;1;Lunch;5;1;Casual;1;30/7/2023;102;1;1;0;10;5;4;4;1
947;59;1;24248;2;Weekly;4;Italian;1;Lunch;5;2;Celebration;0;30/7/2023;190;1;0;1;30;4;2;1;0
948;65;1;55794;0;Rarely;2;Chinese;1;Lunch;8;0;Business;1;30/7/2023;45;0;0;1;4;1;5;5;0
949;66;0;146812;0;Rarely;0;American;1;Lunch;1;2;Celebration;0;30/7/2023;151;0;0;1;42;1;1;3;0
950;59;0;69161;2;Weekly;3;Mexican;2;Dinner;8;1;Casual;0;30/7/2023;184;1;1;0;20;2;2;1;0
951;26;1;55076;2;Weekly;1;Indian;1;Lunch;7;1;Casual;1;30/7/2023;14;1;0;0;50;4;4;2;0
952;67;0;126601;0;Rarely;2;Chinese;0;Breakfast;6;2;Celebration;0;30/7/2023;130;1;0;0;6;1;2;4;0
953;61;1;86904;2;Weekly;1;Indian;1;Lunch;4;0;Business;0;30/7/2023;150;1;0;0;4;4;2;5;0
954;32;0;36001;1;Monthly;4;Italian;2;Dinner;2;2;Celebration;0;30/7/2023;115;1;1;1;36;1;1;2;0
955;35;1;105274;0;Rarely;4;Italian;0;Breakfast;1;0;Business;1;30/7/2023;191;0;0;1;38;2;2;4;0
956;65;1;115678;1;Monthly;0;American;1;Lunch;6;1;Casual;1;30/7/2023;106;0;0;1;38;2;2;2;0
957;68;0;112192;2;Weekly;3;Mexican;1;Lunch;8;0;Business;1;30/7/2023;62;1;1;1;42;5;5;5;1
958;52;0;53917;3;Daily;2;Chinese;0;Breakfast;3;0;Business;1;30/7/2023;84;1;0;1;53;2;5;2;0
959;32;0;121906;2;Weekly;1;Indian;2;Dinner;4;2;Celebration;0;30/7/2023;30;1;0;0;56;4;5;3;0
960;44;1;110830;0;Rarely;3;Mexican;0;Breakfast;6;1;Casual;1;30/7/2023;118;0;0;1;52;5;3;3;0
961;41;1;124737;1;Monthly;3;Mexican;1;Lunch;9;0;Business;0;30/7/2023;199;1;0;1;17;3;5;1;0
962;31;1;80273;2;Weekly;3;Mexican;2;Dinner;5;1;Casual;1;30/7/2023;93;0;0;0;30;1;4;2;0
963;21;1;132549;0;Rarely;2;Chinese;2;Dinner;1;1;Casual;1;30/7/2023;51;1;0;1;48;1;2;3;0
964;47;1;74443;2;Weekly;1;Indian;0;Breakfast;4;0;Business;0;30/7/2023;186;1;0;0;45;1;3;5;0
965;34;1;94230;0;Rarely;2;Chinese;1;Lunch;7;1;Casual;0;30/7/2023;24;0;1;0;11;3;1;1;0
966;19;1;126012;3;Daily;4;Italian;0;Breakfast;1;2;Celebration;0;30/7/2023;105;0;0;0;38;4;3;2;0
967;57;1;99346;2;Weekly;0;American;0;Breakfast;3;1;Casual;1;30/7/2023;70;1;0;1;14;4;2;2;1
968;45;1;23533;2;Weekly;4;Italian;1;Lunch;9;2;Celebration;0;30/7/2023;144;1;0;1;8;5;2;4;0
969;38;0;64091;2;Weekly;4;Italian;1;Lunch;2;2;Celebration;1;30/7/2023;58;0;1;1;27;2;3;1;1
970;39;0;126059;3;Daily;2;Chinese;0;Breakfast;8;1;Casual;0;30/7/2023;20;0;0;1;41;5;3;5;0
971;63;1;111672;2;Weekly;1;Indian;1;Lunch;1;2;Celebration;1;30/7/2023;44;1;0;1;31;2;5;4;1
972;69;0;141562;0;Rarely;4;Italian;2;Dinner;3;2;Celebration;1;30/7/2023;108;1;0;1;42;1;1;1;0
973;34;0;119511;2;Weekly;0;American;1;Lunch;4;1;Casual;0;30/7/2023;143;0;1;0;17;1;3;2;0
974;32;0;103209;2;Weekly;4;Italian;0;Breakfast;1;2;Celebration;0;30/7/2023;104;0;0;1;5;5;3;3;0
975;65;0;49626;1;Monthly;3;Mexican;0;Breakfast;2;0;Business;0;30/7/2023;168;1;0;1;56;3;5;4;0
976;40;0;111611;2;Weekly;3;Mexican;0;Breakfast;6;2;Celebration;1;30/7/2023;157;1;0;1;31;1;4;3;0
977;58;1;142324;1;Monthly;1;Indian;2;Dinner;7;2;Celebration;0;30/7/2023;125;1;0;1;57;3;5;2;0
978;25;1;119378;0;Rarely;2;Chinese;0;Breakfast;5;1;Casual;1;30/7/2023;179;0;0;1;5;4;4;2;0
979;34;0;20381;2;Weekly;2;Chinese;0;Breakfast;1;2;Celebration;1;30/7/2023;13;1;1;1;11;3;1;2;0
980;62;0;82426;2;Weekly;1;Indian;0;Breakfast;7;1;Casual;0;30/7/2023;103;0;0;0;29;2;4;4;0
981;51;0;53853;0;Rarely;3;Mexican;0;Breakfast;9;2;Celebration;0;30/7/2023;74;1;0;1;54;5;4;1;0
982;39;0;148048;2;Weekly;1;Indian;1;Lunch;7;2;Celebration;1;30/7/2023;97;1;0;0;32;5;4;3;0
983;20;0;48167;1;Monthly;3;Mexican;0;Breakfast;3;2;Celebration;0;30/7/2023;85;0;0;1;39;1;2;1;0
984;58;1;108236;2;Weekly;1;Indian;0;Breakfast;2;0;Business;0;30/7/2023;167;0;0;0;48;3;3;3;0
985;52;0;84329;2;Weekly;3;Mexican;2;Dinner;5;1;Casual;0;30/7/2023;109;0;0;0;42;3;1;1;0
986;67;0;78267;2;Weekly;3;Mexican;2;Dinner;6;1;Casual;0;30/7/2023;190;1;1;0;45;3;1;1;0
987;52;0;109256;2;Weekly;2;Chinese;0;Breakfast;2;1;Casual;0;31/7/2023;176;0;0;0;32;5;2;4;0
988;44;0;136833;0;Rarely;2;Chinese;1;Lunch;2;1;Casual;0;31/7/2023;99;1;0;1;16;5;2;5;0
989;41;0;101756;0;Rarely;4;Italian;1;Lunch;7;2;Celebration;0;31/7/2023;100;1;1;0;52;4;1;2;0
990;21;0;93295;1;Monthly;4;Italian;1;Lunch;3;1;Casual;0;31/7/2023;199;0;1;1;26;1;5;2;0
991;33;1;137035;2;Weekly;3;Mexican;2;Dinner;9;0;Business;0;31/7/2023;118;1;1;1;39;1;4;5;0
992;42;1;60411;3;Daily;1;Indian;0;Breakfast;1;0;Business;0;31/7/2023;150;1;0;0;7;3;2;1;0
993;37;1;54251;2;Weekly;2;Chinese;0;Breakfast;7;1;Casual;0;31/7/2023;144;1;0;0;34;1;5;5;0
994;40;0;97473;2;Weekly;2;Chinese;0;Breakfast;3;2;Celebration;1;31/7/2023;79;1;1;1;55;4;5;2;1
995;60;0;115060;1;Monthly;4;Italian;1;Lunch;4;2;Celebration;0;31/7/2023;135;0;1;1;38;2;5;5;0
996;59;1;95332;1;Monthly;0;American;2;Dinner;9;2;Celebration;0;31/7/2023;150;1;1;1;15;5;4;3;1
997;68;1;62522;1;Monthly;3;Mexican;0;Breakfast;2;2;Celebration;1;31/7/2023;68;0;0;0;57;2;1;1;0
998;18;0;127069;2;Weekly;2;Chinese;2;Dinner;7;0;Business;0;31/7/2023;91;1;0;1;35;2;2;3;0
999;20;1;112421;2;Weekly;3;Mexican;2;Dinner;1;2;Celebration;1;31/7/2023;95;0;0;0;13;3;5;4;1
1000;29;1;40070;3;Daily;3;Mexican;2;Dinner;1;0;Business;0;31/7/2023;116;1;0;0;59;1;5;5;0
1001;57;1;139738;0;Rarely;1;Indian;1;Lunch;5;2;Celebration;1;31/7/2023;138;0;0;0;22;3;3;2;0
1002;47;1;40978;0;Rarely;3;Mexican;1;Lunch;8;2;Celebration;0;31/7/2023;64;1;0;1;14;1;3;2;0
1003;20;0;113518;0;Rarely;0;American;1;Lunch;3;0;Business;0;31/7/2023;187;0;0;0;19;5;2;4;0
1004;56;1;146889;1;Monthly;0;American;1;Lunch;8;2;Celebration;1;31/7/2023;163;0;1;0;5;1;3;2;0
1005;52;1;119741;0;Rarely;2;Chinese;1;Lunch;9;2;Celebration;1;31/7/2023;107;0;0;0;28;3;2;5;0
1006;49;1;71896;1;Monthly;0;American;2;Dinner;2;1;Casual;1;31/7/2023;150;1;0;0;10;2;5;2;0
1007;50;0;22310;2;Weekly;2;Chinese;1;Lunch;4;0;Business;0;31/7/2023;57;1;0;0;37;4;3;1;0
1008;50;0;106183;3;Daily;2;Chinese;2;Dinner;3;0;Business;0;31/7/2023;157;1;0;1;52;4;2;2;0
1009;21;1;85528;2;Weekly;3;Mexican;2;Dinner;7;1;Casual;0;31/7/2023;29;1;0;0;10;2;1;1;0
1010;23;0;141865;0;Rarely;4;Italian;2;Dinner;8;0;Business;1;31/7/2023;52;1;1;0;39;4;2;3;0
1011;31;0;146678;0;Rarely;3;Mexican;0;Breakfast;7;2;Celebration;1;31/7/2023;68;1;1;1;12;2;2;1;0
1012;23;1;130911;2;Weekly;2;Chinese;0;Breakfast;6;1;Casual;0;31/7/2023;29;0;0;1;19;2;3;1;0
1013;38;1;91480;1;Monthly;2;Chinese;0;Breakfast;8;2;Celebration;0;31/7/2023;146;0;0;1;36;4;3;1;0
1014;45;1;47391;0;Rarely;0;American;0;Breakfast;6;2;Celebration;1;31/7/2023;78;1;0;0;27;5;3;4;0
1015;64;0;85559;2;Weekly;4;Italian;1;Lunch;1;0;Business;0;31/7/2023;92;1;0;0;27;3;3;1;0
1016;29;1;53499;1;Monthly;1;Indian;2;Dinner;7;1;Casual;1;31/7/2023;62;0;0;1;7;4;1;3;0
1017;50;0;119160;2;Weekly;2;Chinese;0;Breakfast;1;1;Casual;0;31/7/2023;50;0;0;1;51;4;1;1;0
1018;32;1;62341;1;Monthly;4;Italian;0;Breakfast;2;0;Business;0;31/7/2023;168;0;0;0;17;2;4;1;0
1019;49;0;25599;3;Daily;2;Chinese;1;Lunch;1;1;Casual;0;31/7/2023;74;0;0;0;58;2;2;5;0
1020;49;0;47125;1;Monthly;0;American;1;Lunch;9;2;Celebration;1;31/7/2023;84;0;1;0;47;2;1;4;0
1021;57;0;75696;2;Weekly;0;American;1;Lunch;9;2;Celebration;1;31/7/2023;14;1;1;0;15;3;3;5;0
1022;49;1;58354;2;Weekly;3;Mexican;1;Lunch;7;0;Business;0;31/7/2023;76;1;0;1;27;2;4;5;0
1023;68;1;122483;2;Weekly;3;Mexican;2;Dinner;6;1;Casual;0;31/7/2023;67;1;1;0;17;2;4;3;0
1024;37;0;91366;3;Daily;1;Indian;2;Dinner;8;0;Business;1;31/7/2023;70;0;0;0;15;2;4;1;0
1025;40;1;119707;2;Weekly;2;Chinese;0;Breakfast;3;0;Business;1;1/8/2023;30;0;0;1;37;5;2;1;0
1026;23;0;141766;2;Weekly;2;Chinese;2;Dinner;1;2;Celebration;1;1/8/2023;112;0;0;0;28;4;3;2;0
1027;53;0;100270;0;Rarely;3;Mexican;2;Dinner;8;1;Casual;0;1/8/2023;164;0;1;1;25;2;5;1;0
1028;40;1;138883;1;Monthly;0;American;1;Lunch;1;1;Casual;1;1/8/2023;133;1;1;0;18;5;1;1;0
1029;53;0;139385;2;Weekly;3;Mexican;1;Lunch;8;2;Celebration;1;1/8/2023;67;0;0;0;23;2;4;3;0
1030;54;1;89908;0;Rarely;3;Mexican;1;Lunch;4;0;Business;0;1/8/2023;175;1;0;0;59;5;2;4;0
1031;18;1;127039;1;Monthly;1;Indian;0;Breakfast;5;2;Celebration;0;1/8/2023;50;1;0;0;42;1;1;4;0
1032;63;0;99163;1;Monthly;2;Chinese;0;Breakfast;3;0;Business;1;1/8/2023;59;1;1;0;2;3;5;2;0
1033;39;1;73692;2;Weekly;1;Indian;0;Breakfast;8;0;Business;0;1/8/2023;32;0;0;0;31;2;2;2;0
1034;33;1;89413;2;Weekly;2;Chinese;1;Lunch;8;2;Celebration;1;1/8/2023;120;0;1;0;20;5;5;1;1
1035;45;0;49734;1;Monthly;0;American;2;Dinner;7;0;Business;0;1/8/2023;128;0;0;1;1;5;3;4;0
1036;29;0;37774;1;Monthly;4;Italian;1;Lunch;9;2;Celebration;1;1/8/2023;23;1;0;0;28;5;1;3;0
1037;23;1;115111;2;Weekly;3;Mexican;1;Lunch;8;1;Casual;0;1/8/2023;139;1;0;0;42;1;5;3;0
1038;48;0;114505;0;Rarely;2;Chinese;1;Lunch;1;0;Business;1;1/8/2023;125;0;0;0;41;3;1;1;0
1039;56;1;138573;2;Weekly;0;American;1;Lunch;8;2;Celebration;0;1/8/2023;180;0;0;0;9;4;5;2;0
1040;34;1;122001;2;Weekly;4;Italian;1;Lunch;7;0;Business;0;1/8/2023;42;1;0;1;17;5;3;5;0
1041;65;0;115473;3;Daily;3;Mexican;0;Breakfast;4;0;Business;1;1/8/2023;119;0;0;0;16;2;3;5;0
1042;46;1;84003;1;Monthly;4;Italian;2;Dinner;8;2;Celebration;0;1/8/2023;78;0;0;0;35;4;5;1;0
1043;31;0;126324;1;Monthly;1;Indian;0;Breakfast;2;2;Celebration;0;1/8/2023;139;1;0;1;1;1;2;4;0
1044;47;0;114632;1;Monthly;0;American;0;Breakfast;9;2;Celebration;1;1/8/2023;126;1;0;1;38;2;4;1;0
1045;19;0;69552;2;Weekly;3;Mexican;0;Breakfast;5;0;Business;1;1/8/2023;13;1;0;1;10;1;5;2;0
1046;28;0;40982;2;Weekly;1;Indian;2;Dinner;2;2;Celebration;1;1/8/2023;39;1;0;1;39;3;3;3;0
1047;54;1;48017;0;Rarely;3;Mexican;2;Dinner;6;2;Celebration;1;1/8/2023;55;0;1;1;26;5;1;4;0
1048;43;1;22176;3;Daily;4;Italian;0;Breakfast;1;2;Celebration;1;1/8/2023;118;1;0;1;14;3;5;3;1
1049;40;0;45033;1;Monthly;0;American;1;Lunch;7;2;Celebration;0;1/8/2023;172;1;0;0;18;5;1;5;0
1050;56;1;69702;3;Daily;4;Italian;1;Lunch;9;2;Celebration;0;1/8/2023;135;1;0;0;37;3;3;3;0
1051;44;1;60824;2;Weekly;3;Mexican;2;Dinner;4;2;Celebration;1;1/8/2023;143;0;0;1;44;1;1;5;0
1052;54;1;68477;1;Monthly;0;American;2;Dinner;8;0;Business;0;1/8/2023;70;0;0;1;53;2;4;3;0
1053;56;1;142876;0;Rarely;3;Mexican;0;Breakfast;8;0;Business;0;1/8/2023;136;1;0;1;57;4;1;3;0
1054;61;1;22836;2;Weekly;2;Chinese;1;Lunch;1;2;Celebration;0;2/8/2023;116;0;1;1;9;5;3;2;0
1055;59;1;36190;2;Weekly;2;Chinese;1;Lunch;7;0;Business;0;2/8/2023;183;1;0;1;43;3;5;1;0
1056;22;1;106195;2;Weekly;3;Mexican;0;Breakfast;5;2;Celebration;0;2/8/2023;86;0;0;1;56;4;3;1;0
1057;31;0;123053;0;Rarely;1;Indian;1;Lunch;6;0;Business;0;2/8/2023;114;0;1;0;26;3;4;3;0
1058;33;1;109280;1;Monthly;4;Italian;0;Breakfast;4;0;Business;0;2/8/2023;145;1;0;1;57;3;4;4;0
1059;41;0;21188;2;Weekly;2;Chinese;2;Dinner;5;1;Casual;1;2/8/2023;40;1;0;0;27;4;1;5;0
1060;50;1;87269;0;Rarely;1;Indian;2;Dinner;2;0;Business;0;2/8/2023;79;0;0;1;22;3;5;5;0
1061;36;1;139577;3;Daily;0;American;1;Lunch;7;2;Celebration;0;2/8/2023;169;0;1;0;57;3;1;2;0
1062;31;0;112242;1;Monthly;1;Indian;2;Dinner;9;1;Casual;0;2/8/2023;198;1;1;0;8;3;3;5;0
1063;62;0;137593;2;Weekly;4;Italian;1;Lunch;9;1;Casual;0;2/8/2023;90;1;0;0;28;3;3;4;0
1064;47;1;141099;1;Monthly;0;American;0;Breakfast;7;2;Celebration;1;2/8/2023;136;0;0;0;54;5;3;2;0
1065;24;0;99995;2;Weekly;1;Indian;0;Breakfast;3;0;Business;0;2/8/2023;123;0;0;1;0;5;2;5;0
1066;37;0;56921;0;Rarely;4;Italian;2;Dinner;1;0;Business;0;2/8/2023;33;0;0;1;7;4;3;3;0
1067;18;1;126043;2;Weekly;1;Indian;1;Lunch;5;0;Business;0;2/8/2023;141;0;1;0;57;4;3;1;0
